fips,DATE,YEAR,HHI
12005,jun2015,2015,1084.42661627937
12005,dec2016,2016,919.889093259724
12005,jun2016,2016,919.022720850073
12005,dec2017,2017,940.499222202826
12005,jun2017,2017,975.630948906166
12005,dec2018,2018,777.058873137017
12005,jun2018,2018,923.850809007049
12007,dec2014,2014,735.694432898585
12007,dec2015,2015,792.650902418483
12007,jun2015,2015,721.195532134158
12007,dec2016,2016,768.891917817353
12007,jun2016,2016,875.785840206667
12007,dec2017,2017,689.864004888308
12007,jun2017,2017,832.571265628393
12007,dec2018,2018,720.789232974323
12007,jun2018,2018,682.527874257708
12009,dec2014,2014,1163.03464667684
12009,dec2015,2015,1261.81561187395
12009,jun2015,2015,1592.72863902949
12009,dec2016,2016,1069.32881002134
12009,jun2016,2016,1035.72448293932
12009,dec2017,2017,1197.79407933443
12009,jun2017,2017,1177.50202807132
12009,dec2018,2018,1185.84368427251
12009,jun2018,2018,1184.93422698588
12011,dec2014,2014,1231.64108335651
12011,dec2015,2015,1335.53692066272
12011,jun2015,2015,1497.58689960918
12011,dec2016,2016,1118.37713887697
12011,jun2016,2016,1053.72805515284
12011,dec2017,2017,1315.51934122228
12011,jun2017,2017,1255.69925097819
12011,dec2018,2018,1283.72964151313
12011,jun2018,2018,1239.20639656423
12013,dec2014,2014,621.973138858757
12013,dec2015,2015,764.941428562088
12013,jun2015,2015,620.790011809817
12013,dec2016,2016,519.785406199085
12013,jun2016,2016,520.708132647598
12013,dec2017,2017,1017.22406034607
12013,jun2017,2017,639.361256818949
12013,dec2018,2018,864.028996578754
12013,jun2018,2018,1014.75019392894
12015,dec2014,2014,1471.74871999548
12015,dec2015,2015,1463.61659414863
12015,jun2015,2015,1303.72734111812
12015,dec2016,2016,1265.39148662582
12015,jun2016,2016,1186.00564671321
12015,dec2017,2017,1227.83217353065
12015,jun2017,2017,1216.42483427563
12015,dec2018,2018,1098.80888394135
12015,jun2018,2018,1006.68900991523
12017,dec2014,2014,1270.9385624537
12017,dec2015,2015,1365.60509205875
12017,jun2015,2015,1201.63606229543
12017,dec2016,2016,1213.13387109782
12017,jun2016,2016,1092.51609732432
12017,dec2017,2017,1187.61010415921
12017,jun2017,2017,1120.77688355935
12017,dec2018,2018,1248.99245913317
12017,jun2018,2018,1135.14958200497
12019,dec2014,2014,1195.24101716705
12019,dec2015,2015,1343.61379827104
12019,jun2015,2015,1464.02747933669
12019,dec2016,2016,963.440224120989
12019,jun2016,2016,1096.4443953781
12019,dec2017,2017,1071.10231118813
12019,jun2017,2017,1055.44747119145
12019,dec2018,2018,1119.76699936524
12019,jun2018,2018,1090.62191870158
12021,dec2014,2014,1506.49963890093
12021,dec2015,2015,1443.88632601919
12021,jun2015,2015,1430.95264029499
12021,dec2016,2016,1182.77256215084
12021,jun2016,2016,1111.77274057669
12021,dec2017,2017,1162.66922971657
12021,jun2017,2017,1176.10040007815
12021,dec2018,2018,1196.88037580511
12021,jun2018,2018,1110.86935475851
12023,dec2014,2014,609.517350562634
12023,dec2015,2015,594.481985453324
12023,jun2015,2015,608.511764206913
12023,dec2016,2016,614.666330295557
12023,jun2016,2016,581.194890075198
12023,dec2017,2017,521.325588091793
12023,jun2017,2017,580.754477322807
12023,dec2018,2018,661.476996203606
12023,jun2018,2018,534.831052052386
12027,dec2014,2014,793.800989678844
12027,dec2015,2015,744.481149216656
12027,jun2015,2015,657.835679284799
12027,dec2016,2016,666.919511036508
12027,jun2016,2016,592.284098033682
12027,dec2017,2017,682.793512697118
12027,jun2017,2017,548.339262851426
12027,dec2018,2018,707.6256496927
12027,jun2018,2018,500.63672587929
12029,dec2014,2014,480.339040438029
12029,dec2015,2015,721.053999062751
12029,jun2015,2015,721.073821564877
12029,dec2016,2016,490.620697716833
12029,jun2016,2016,583.569560587083
12029,dec2017,2017,493.595245647952
12029,jun2017,2017,492.448314237563
12029,dec2018,2018,493.352124151835
12029,jun2018,2018,493.617100814661
12031,dec2014,2014,874.118554406683
12031,dec2015,2015,994.977539840602
12031,jun2015,2015,1300.68495457972
12031,dec2016,2016,878.928694141736
12031,jun2016,2016,853.797742391342
12031,dec2017,2017,1050.20935688293
12031,jun2017,2017,1043.44973073898
12031,dec2018,2018,1128.75886079468
12031,jun2018,2018,1069.21443663529
12033,dec2014,2014,1073.91631824728
12033,dec2015,2015,1199.18249830993
12033,jun2015,2015,1308.13981981169
12033,dec2016,2016,993.215413868996
12033,jun2016,2016,985.191111596591
12033,dec2017,2017,1046.80228524038
12033,jun2017,2017,1071.19002911672
12033,dec2018,2018,1124.5410458427
12033,jun2018,2018,1074.74461968595
12035,dec2014,2014,1550.69715705195
12035,dec2015,2015,1587.02274989146
12035,jun2015,2015,1733.19608896814
12035,dec2016,2016,1302.42258748521
12035,jun2016,2016,1299.25647418381
12035,dec2017,2017,1402.10154657886
12035,jun2017,2017,1441.23526648829
12035,dec2018,2018,1442.28760857727
12035,jun2018,2018,1442.04639041979
12037,dec2014,2014,1076.84341193004
12037,dec2015,2015,1455.56079890884
12037,jun2015,2015,1077.20278385096
12037,dec2016,2016,1238.26406898303
12037,jun2016,2016,1238.20426075216
12037,dec2017,2017,1084.65407169941
12037,jun2017,2017,1226.31968581569
12037,dec2018,2018,1221.23469734666
12037,jun2018,2018,1085.56746478503
12039,dec2014,2014,499.921631684187
12039,dec2015,2015,502.06438164913
12039,jun2015,2015,489.808116161725
12039,dec2016,2016,451.462246225646
12039,jun2016,2016,435.201087366738
12039,dec2017,2017,483.854247169332
12039,jun2017,2017,441.481938075142
12039,dec2018,2018,445.253387961062
12039,jun2018,2018,469.054953945703
12041,dec2014,2014,665.572707599643
12041,dec2015,2015,651.30652510922
12041,jun2015,2015,681.183702418097
12041,dec2016,2016,769.709985560468
12041,jun2016,2016,766.23644339813
12041,dec2017,2017,734.665432839748
12041,jun2017,2017,752.115507017972
12041,dec2018,2018,644.690197265249
12041,jun2018,2018,811.904259931888
12043,dec2014,2014,665.226090912926
12043,dec2015,2015,636.590000679131
12043,jun2015,2015,581.775840073459
12043,dec2016,2016,581.845893241168
12043,jun2016,2016,519.532080645078
12043,dec2017,2017,594.657847947673
12043,jun2017,2017,523.575300384833
12043,dec2018,2018,739.845598053552
12043,jun2018,2018,522.497634791325
12045,dec2014,2014,1009.86338336284
12045,dec2015,2015,1007.4500742831
12045,jun2015,2015,1007.4500742831
12045,dec2016,2016,1145.60578899885
12045,jun2016,2016,1145.60578899885
12045,dec2017,2017,1114.06058969505
12045,jun2017,2017,1144.89274590887
12045,dec2018,2018,1005.69279135699
12045,jun2018,2018,1113.4352385436
12047,dec2014,2014,603.125702576162
12047,dec2015,2015,587.568634110101
12047,jun2015,2015,612.484610118022
12047,dec2016,2016,659.694732384972
12047,jun2016,2016,663.255760986097
12047,dec2017,2017,716.72289151472
12047,jun2017,2017,662.267700045176
12047,dec2018,2018,723.770963762347
12047,jun2018,2018,719.594250564697
12049,dec2014,2014,631.479198178766
12049,dec2015,2015,767.299438010977
12049,jun2015,2015,848.976967049187
12049,dec2016,2016,672.51785314814
12049,jun2016,2016,654.627369424975
12049,dec2017,2017,720.539434505136
12049,jun2017,2017,662.620189408922
12049,dec2018,2018,665.032185346104
12049,jun2018,2018,653.498241342206
12051,dec2014,2014,730.436437362994
12051,dec2015,2015,878.575537442238
12051,jun2015,2015,725.665884390356
12051,dec2016,2016,644.516170199793
12051,jun2016,2016,637.874561830388
12051,dec2017,2017,661.205362916701
12051,jun2017,2017,827.743967850954
12051,dec2018,2018,878.667050900697
12051,jun2018,2018,819.755451274946
12053,dec2014,2014,1356.48711993229
12053,dec2015,2015,1387.02444549823
12053,jun2015,2015,1262.0401916067
12053,dec2016,2016,1234.08972034555
12053,jun2016,2016,1102.3056738052
12053,dec2017,2017,1105.42955658525
12053,jun2017,2017,1078.711678515
12053,dec2018,2018,1207.72883610296
12053,jun2018,2018,1025.57899731432
12055,dec2014,2014,969.224255992413
12055,dec2015,2015,965.81138430841
12055,jun2015,2015,748.632703546257
12055,dec2016,2016,880.197992747412
12055,jun2016,2016,741.929310756491
12055,dec2017,2017,938.877203333807
12055,jun2017,2017,811.085199810311
12055,dec2018,2018,847.182500604054
12055,jun2018,2018,778.356546276405
12057,dec2014,2014,1303.05423190123
12057,dec2015,2015,1328.50493998506
12057,jun2015,2015,1304.90130582255
12057,dec2016,2016,1060.20116106186
12057,jun2016,2016,1039.85896340166
12057,dec2017,2017,1189.16805725693
12057,jun2017,2017,1181.78172821022
12057,dec2018,2018,1263.04363245163
12057,jun2018,2018,1241.19179578049
12059,dec2014,2014,801.769120228582
12059,dec2015,2015,700.407806022524
12059,jun2015,2015,716.561256659547
12059,dec2016,2016,790.657191035239
12059,jun2016,2016,650.839692717145
12059,dec2017,2017,612.121976734284
12059,jun2017,2017,764.159499027882
12059,dec2018,2018,614.845252824962
12059,jun2018,2018,544.766276738254
12061,dec2014,2014,1202.25575768874
12061,dec2015,2015,1312.61442418827
12061,jun2015,2015,1640.18609921956
12061,dec2016,2016,1066.50092035319
12061,jun2016,2016,1014.22787073598
12061,dec2017,2017,1188.27295057792
12061,jun2017,2017,1166.8792568731
12061,dec2018,2018,1225.13782263011
12061,jun2018,2018,1194.65786857036
12063,dec2014,2014,731.032537545183
12063,dec2015,2015,757.539108195795
12063,jun2015,2015,710.506825314711
12063,dec2016,2016,628.036662741541
12063,jun2016,2016,761.936268792021
12063,dec2017,2017,592.059676946064
12063,jun2017,2017,597.733456312473
12063,dec2018,2018,560.175394270255
12063,jun2018,2018,587.508744020907
12065,dec2014,2014,778.748050454419
12065,dec2015,2015,775.625760187953
12065,jun2015,2015,779.969432659037
12065,dec2016,2016,624.064366782092
12065,jun2016,2016,622.987647941528
12065,dec2017,2017,637.567840052867
12065,jun2017,2017,586.186312437174
12065,dec2018,2018,664.239369020517
12065,jun2018,2018,637.096076521264
12067,dec2014,2014,288.084022557548
12067,dec2015,2015,288.104097361909
12067,jun2015,2015,309.157925138875
12067,dec2016,2016,1059.5578299259
12067,jun2016,2016,1078.1469994613
12067,dec2017,2017,1151.757652708
12067,jun2017,2017,1067.29752696563
12067,dec2018,2018,1380.08781332046
12067,jun2018,2018,1378.54959672249
12069,dec2014,2014,1262.32046439509
12069,dec2015,2015,1233.67583448983
12069,jun2015,2015,1191.24857333262
12069,dec2016,2016,986.373675084144
12069,jun2016,2016,1031.7351924965
12069,dec2017,2017,976.982355668746
12069,jun2017,2017,959.620009660395
12069,dec2018,2018,1002.22441394574
12069,jun2018,2018,939.57688226036
12071,dec2014,2014,1541.25772280158
12071,dec2015,2015,1468.04336302175
12071,jun2015,2015,1478.85152499102
12071,dec2016,2016,1233.42377651914
12071,jun2016,2016,1183.63299282457
12071,dec2017,2017,1279.56987832001
12071,jun2017,2017,1244.31434491356
12071,dec2018,2018,1278.44163758724
12071,jun2018,2018,1165.57350951392
12073,dec2014,2014,1120.9729043165
12073,dec2015,2015,1101.8714386273
12073,jun2015,2015,1132.33767995402
12073,dec2016,2016,988.491470034813
12073,jun2016,2016,927.833300003781
12073,dec2017,2017,1010.40898442558
12073,jun2017,2017,1007.06969701855
12073,dec2018,2018,1007.40717457795
12073,jun2018,2018,938.873467379995
12075,dec2014,2014,583.918762732183
12075,dec2015,2015,626.849742077476
12075,jun2015,2015,633.702323666342
12075,dec2016,2016,586.414380945311
12075,jun2016,2016,661.948583980935
12075,dec2017,2017,597.60482946377
12075,jun2017,2017,619.048638428408
12075,dec2018,2018,651.215559851608
12075,jun2018,2018,535.389168293617
12077,dec2014,2014,624.133996160348
12077,dec2015,2015,1051.69097684869
12077,jun2015,2015,1051.69630798284
12077,dec2016,2016,847.475440262576
12077,jun2016,2016,847.475440262576
12077,dec2017,2017,847.621382973577
12077,jun2017,2017,847.549248952104
12077,dec2018,2018,842.617241265261
12077,jun2018,2018,844.8223119841
12079,dec2014,2014,680.331698929062
12079,dec2015,2015,760.512489852171
12079,jun2015,2015,680.084354613147
12079,dec2016,2016,630.695370121821
12079,jun2016,2016,630.94496599302
12079,dec2017,2017,639.411524371083
12079,jun2017,2017,638.60965223195
12079,dec2018,2018,651.919931774477
12079,jun2018,2018,646.575320650022
12081,dec2014,2014,319.995537605049
12081,dec2015,2015,1265.94056713585
12081,jun2015,2015,1150.21210430198
12081,dec2016,2016,1147.06066045496
12081,jun2016,2016,1061.53012368243
12081,dec2017,2017,1314.74863078612
12081,jun2017,2017,1174.16196214504
12081,dec2018,2018,1247.37214319479
12081,jun2018,2018,1178.65441258686
12083,dec2014,2014,1061.79643953176
12083,dec2015,2015,1033.18779436905
12083,jun2015,2015,998.455843244137
12083,dec2016,2016,970.060434188261
12083,jun2016,2016,927.622285240023
12083,dec2017,2017,1009.52385005393
12083,jun2017,2017,995.757562458394
12083,dec2018,2018,1037.68025052945
12083,jun2018,2018,974.210030869016
12085,dec2014,2014,1240.81044456365
12085,dec2015,2015,1345.43911330019
12085,jun2015,2015,1385.59463530473
12085,dec2016,2016,989.657984227708
12085,jun2016,2016,1077.9022737331
12085,dec2017,2017,1097.85598324874
12085,jun2017,2017,1005.79561852107
12085,dec2018,2018,1103.84082279841
12085,jun2018,2018,978.905987735891
12086,dec2014,2014,1140.02649866755
12086,dec2015,2015,1231.11908498544
12086,jun2015,2015,1358.14805221312
12086,dec2016,2016,1046.70069759936
12086,jun2016,2016,1002.47366890042
12086,dec2017,2017,1203.22862118653
12086,jun2017,2017,1177.03851384195
12086,dec2018,2018,1223.06560725568
12086,jun2018,2018,1198.93952478898
12087,dec2014,2014,1583.10447657104
12087,dec2015,2015,1665.96543055103
12087,jun2015,2015,1887.47244265596
12087,dec2016,2016,1345.00111765203
12087,jun2016,2016,1337.35221823945
12087,dec2017,2017,1541.41480129541
12087,jun2017,2017,1505.06353662727
12087,dec2018,2018,1538.05042459762
12087,jun2018,2018,1538.51160022007
12089,dec2014,2014,1247.3920413202
12089,dec2015,2015,1271.20271212389
12089,jun2015,2015,1297.51724003804
12089,dec2016,2016,1122.07950988344
12089,jun2016,2016,1124.38037113852
12089,dec2017,2017,1105.30170171546
12089,jun2017,2017,1135.62177133834
12089,dec2018,2018,1116.76625875652
12089,jun2018,2018,1101.65228811055
12091,dec2014,2014,1359.84058560202
12091,dec2015,2015,1431.38775725903
12091,jun2015,2015,1317.75394235194
12091,dec2016,2016,1208.30889764415
12091,jun2016,2016,1189.80248045339
12091,dec2017,2017,1183.33191296751
12091,jun2017,2017,1066.80008325606
12091,dec2018,2018,1211.80189750488
12091,jun2018,2018,1184.60218385137
12093,dec2014,2014,971.836941869797
12093,dec2015,2015,903.287274132595
12093,jun2015,2015,955.782388742671
12093,dec2016,2016,813.930078331011
12093,jun2016,2016,722.691860277822
12093,dec2017,2017,868.877653730334
12093,jun2017,2017,765.432171122702
12093,dec2018,2018,823.608904802838
12093,jun2018,2018,819.594508562432
12095,dec2014,2014,873.045355089866
12095,dec2015,2015,911.268701958064
12095,jun2015,2015,1072.18630504268
12095,dec2016,2016,832.170896293081
12095,jun2016,2016,811.550740178876
12095,dec2017,2017,877.3372259654
12095,jun2017,2017,857.971928696182
12095,dec2018,2018,878.013383941062
12095,jun2018,2018,882.82704450546
12097,dec2014,2014,1147.12786931889
12097,dec2015,2015,1144.01114568384
12097,jun2015,2015,1379.47924386516
12097,dec2016,2016,1038.75178140685
12097,jun2016,2016,1015.54798707732
12097,dec2017,2017,1057.43075692962
12097,jun2017,2017,1042.86024293036
12097,dec2018,2018,1060.68132294753
12097,jun2018,2018,1078.95513674976
12099,dec2014,2014,1223.27104676093
12099,dec2015,2015,1320.10567236516
12099,jun2015,2015,1410.59354483681
12099,dec2016,2016,1122.34024689469
12099,jun2016,2016,1038.02611785214
12099,dec2017,2017,1266.42415728506
12099,jun2017,2017,1208.4609822117
12099,dec2018,2018,1207.34591209659
12099,jun2018,2018,1148.519265606
12101,dec2014,2014,1386.76103985883
12101,dec2015,2015,1407.94174045897
12101,jun2015,2015,1324.89402803122
12101,dec2016,2016,1182.06695377908
12101,jun2016,2016,1103.78206328783
12101,dec2017,2017,1307.43718274581
12101,jun2017,2017,1251.9438032968
12101,dec2018,2018,1332.29630412004
12101,jun2018,2018,1283.42141157245
12103,dec2014,2014,1153.21641161737
12103,dec2015,2015,1211.44004509822
12103,jun2015,2015,1133.88588291382
12103,dec2016,2016,1142.19819368056
12103,jun2016,2016,1065.11474735336
12103,dec2017,2017,1167.46627224254
12103,jun2017,2017,1126.95975228446
12103,dec2018,2018,1210.93058698419
12103,jun2018,2018,1153.90801971729
12105,dec2014,2014,1128.24734745559
12105,dec2015,2015,1168.20546954299
12105,jun2015,2015,1113.81234681974
12105,dec2016,2016,1124.73892521349
12105,jun2016,2016,1040.5258468849
12105,dec2017,2017,1124.14118471059
12105,jun2017,2017,1067.60121358431
12105,dec2018,2018,1176.49651475086
12105,jun2018,2018,1106.32941285345
12107,dec2014,2014,713.320825190101
12107,dec2015,2015,721.558537843198
12107,jun2015,2015,731.259001469322
12107,dec2016,2016,738.544152624248
12107,jun2016,2016,703.550497107405
12107,dec2017,2017,709.6196874739
12107,jun2017,2017,772.779060514172
12107,dec2018,2018,730.151071508498
12107,jun2018,2018,726.654151288695
12109,dec2014,2014,1117.13028234057
12109,dec2015,2015,1162.54269770026
12109,jun2015,2015,1535.7109175134
12109,dec2016,2016,1035.94175139932
12109,jun2016,2016,1005.13773287619
12109,dec2017,2017,1207.09333643597
12109,jun2017,2017,1201.75817747101
12109,dec2018,2018,1193.46993521536
12109,jun2018,2018,1210.19367190391
12111,dec2014,2014,1059.23572512386
12111,dec2015,2015,1151.95692511344
12111,jun2015,2015,1447.68389386383
12111,dec2016,2016,968.271084198264
12111,jun2016,2016,909.100075850202
12111,dec2017,2017,1059.16821665726
12111,jun2017,2017,1004.91358454972
12111,dec2018,2018,1106.65826553524
12111,jun2018,2018,959.321663550965
12113,dec2014,2014,1264.84499488758
12113,dec2015,2015,1361.50033280017
12113,jun2015,2015,1540.06513186333
12113,dec2016,2016,1106.34234867702
12113,jun2016,2016,1085.24346742008
12113,dec2017,2017,1219.48967831869
12113,jun2017,2017,1272.94098961715
12113,dec2018,2018,1219.69020514908
12113,jun2018,2018,1274.86193585932
12115,dec2014,2014,1441.27461136489
12115,dec2015,2015,1491.91069278213
12115,jun2015,2015,1448.78654195265
12115,dec2016,2016,1251.6699013882
12115,jun2016,2016,1216.39835401736
12115,dec2017,2017,1381.48371420626
12115,jun2017,2017,1371.99875113353
12115,dec2018,2018,1250.5968991505
12115,jun2018,2018,1165.5118638855
12117,dec2014,2014,1106.2700984367
12117,dec2015,2015,1128.24366887422
12117,jun2015,2015,1296.03385776767
12117,dec2016,2016,977.961620715433
12117,jun2016,2016,967.351877444843
12117,dec2017,2017,985.017753970328
12117,jun2017,2017,957.357463997123
12117,dec2018,2018,981.702906434885
12117,jun2018,2018,982.019670025069
12119,dec2014,2014,1101.49119444566
12119,dec2015,2015,1085.23894179938
12119,jun2015,2015,1070.72137198063
12119,dec2016,2016,1000.63474554826
12119,jun2016,2016,948.881900885606
12119,dec2017,2017,1023.45119678993
12119,jun2017,2017,1014.97373203504
12119,dec2018,2018,1070.60235603763
12119,jun2018,2018,1042.30582613123
12121,dec2014,2014,940.722941782461
12121,dec2015,2015,940.624546771469
12121,jun2015,2015,942.058760002862
12121,dec2016,2016,777.98460629215
12121,jun2016,2016,785.23343721105
12121,dec2017,2017,910.938510706409
12121,jun2017,2017,869.913928113305
12121,dec2018,2018,1267.12396290259
12121,jun2018,2018,1069.50868696843
12123,dec2014,2014,686.777072909195
12123,dec2015,2015,805.135046754826
12123,jun2015,2015,688.900712855511
12123,dec2016,2016,724.05530132925
12123,jun2016,2016,839.270385824801
12123,dec2017,2017,827.7328768235
12123,jun2017,2017,720.747885514892
12123,dec2018,2018,895.479227450957
12123,jun2018,2018,826.123992595426
12125,dec2014,2014,900.363365848947
12125,dec2015,2015,884.230186840624
12125,jun2015,2015,935.414338880668
12125,dec2016,2016,1083.00462199615
12125,jun2016,2016,826.759248583736
12125,dec2017,2017,1104.41570844274
12125,jun2017,2017,995.723109647896
12125,dec2018,2018,1010.79042554521
12125,jun2018,2018,1095.63550884507
12127,dec2014,2014,999.973183082092
12127,dec2015,2015,1061.48077828443
12127,jun2015,2015,1267.57895541493
12127,dec2016,2016,930.85783263296
12127,jun2016,2016,908.220641278908
12127,dec2017,2017,1044.15503855213
12127,jun2017,2017,976.252557621841
12127,dec2018,2018,1010.01385282835
12127,jun2018,2018,1004.70536656917
12129,dec2014,2014,1067.49518489862
12129,dec2015,2015,1328.92187378877
12129,jun2015,2015,1221.09248881932
12129,dec2016,2016,1102.83876754732
12129,jun2016,2016,1103.90912464201
12129,dec2017,2017,1120.12547192013
12129,jun2017,2017,1272.45160150516
12129,dec2018,2018,1429.10703046505
12129,jun2018,2018,1289.27114122143
12131,dec2014,2014,1054.37173787707
12131,dec2015,2015,1107.57625819649
12131,jun2015,2015,1075.70269861806
12131,dec2016,2016,923.758199355744
12131,jun2016,2016,878.556086976252
12131,dec2017,2017,813.712288727187
12131,jun2017,2017,916.046037971286
12131,dec2018,2018,858.818106525522
12131,jun2018,2018,824.843640805121
12133,dec2014,2014,673.706213549745
12133,dec2015,2015,665.730905885008
12133,jun2015,2015,657.273059263467
12133,dec2016,2016,598.949105006292
12133,jun2016,2016,598.369706296134
12133,dec2017,2017,559.176585363719
12133,jun2017,2017,569.626087537507
12133,dec2018,2018,575.284978745803
12133,jun2018,2018,560.205319151661
13001,dec2014,2014,290.996994764915
13001,dec2015,2015,532.035021696471
13001,jun2015,2015,386.907216748747
13001,dec2016,2016,555.120351436281
13001,jun2016,2016,555.055374670556
13001,dec2017,2017,419.892466677429
13001,jun2017,2017,520.266258904687
13001,dec2018,2018,540.349954878863
13001,jun2018,2018,518.980648572079
13003,dec2014,2014,451.939924033332
13003,dec2015,2015,449.574423809528
13003,jun2015,2015,451.094674500414
13003,dec2016,2016,431.717582057802
13003,jun2016,2016,449.883935904745
13003,dec2017,2017,417.226744145344
13003,jun2017,2017,421.769113833365
13003,dec2018,2018,412.848318571856
13003,jun2018,2018,415.241198819717
13005,dec2014,2014,634.961960352097
13005,dec2015,2015,633.657917989336
13005,jun2015,2015,628.976889573227
13005,dec2016,2016,624.634284286248
13005,jun2016,2016,625.491886530386
13005,dec2017,2017,615.317218874836
13005,jun2017,2017,754.858203609572
13005,dec2018,2018,970.066375327369
13005,jun2018,2018,919.613416857471
13007,dec2014,2014,116.164906473982
13007,dec2015,2015,108.161622493431
13007,jun2015,2015,108.635676593917
13007,dec2016,2016,105.93262722604
13007,jun2016,2016,105.879608327559
13007,dec2017,2017,101.432668338559
13007,jun2017,2017,106.405449435764
13007,dec2018,2018,99.828295389605
13007,jun2018,2018,99.8981114305749
13009,dec2014,2014,761.612211436047
13009,dec2015,2015,666.282832874005
13009,jun2015,2015,732.78546331284
13009,dec2016,2016,797.634067291335
13009,jun2016,2016,765.587115876711
13009,dec2017,2017,932.079112607039
13009,jun2017,2017,865.225675803224
13009,dec2018,2018,986.020848315417
13009,jun2018,2018,979.837571879063
13011,dec2014,2014,579.634297074077
13011,dec2015,2015,572.301957884579
13011,jun2015,2015,581.228069936568
13011,dec2016,2016,927.883238026442
13011,jun2016,2016,928.627395719285
13011,dec2017,2017,814.32315720518
13011,jun2017,2017,915.177092158276
13011,dec2018,2018,1008.2793771338
13011,jun2018,2018,990.748058351038
13013,dec2014,2014,988.538947776445
13013,dec2015,2015,1015.10062682583
13013,jun2015,2015,989.348335537291
13013,dec2016,2016,1144.48991972042
13013,jun2016,2016,1115.97170564089
13013,dec2017,2017,1240.84171702948
13013,jun2017,2017,1113.85866743548
13013,dec2018,2018,1276.88681794236
13013,jun2018,2018,1222.62831815354
13015,dec2014,2014,764.709124530148
13015,dec2015,2015,808.827163163277
13015,jun2015,2015,864.148514020482
13015,dec2016,2016,875.001748092826
13015,jun2016,2016,820.766579722095
13015,dec2017,2017,999.592377928259
13015,jun2017,2017,972.551541751717
13015,dec2018,2018,1138.83192049803
13015,jun2018,2018,1027.69967516312
13017,dec2014,2014,682.195367178292
13017,dec2015,2015,627.563025191626
13017,jun2015,2015,687.695929640341
13017,dec2016,2016,681.930821565818
13017,jun2016,2016,681.79495976548
13017,dec2017,2017,737.389963542683
13017,jun2017,2017,678.891231743737
13017,dec2018,2018,690.772952468525
13017,jun2018,2018,640.933141126406
13019,dec2014,2014,426.291817595513
13019,dec2015,2015,426.015612980947
13019,jun2015,2015,502.275321421949
13019,dec2016,2016,604.014858780538
13019,jun2016,2016,564.423366232111
13019,dec2017,2017,480.12218743228
13019,jun2017,2017,479.845638444616
13019,dec2018,2018,623.054585269373
13019,jun2018,2018,694.489959966228
13021,dec2014,2014,583.19764990288
13021,dec2015,2015,626.523855749977
13021,jun2015,2015,627.331207684212
13021,dec2016,2016,676.815321869785
13021,jun2016,2016,640.225725869124
13021,dec2017,2017,750.164783114184
13021,jun2017,2017,710.359587410913
13021,dec2018,2018,813.296640492768
13021,jun2018,2018,825.202323563884
13023,dec2014,2014,378.912376311065
13023,dec2015,2015,535.521147103476
13023,jun2015,2015,537.199817174678
13023,dec2016,2016,460.804949655662
13023,jun2016,2016,597.575201266725
13023,dec2017,2017,698.094550690155
13023,jun2017,2017,595.895923780961
13023,dec2018,2018,714.461458290155
13023,jun2018,2018,700.483237658827
13025,dec2014,2014,466.861238686295
13025,dec2015,2015,461.153323900127
13025,jun2015,2015,460.847333067606
13025,dec2016,2016,463.620360869505
13025,jun2016,2016,464.694242730103
13025,dec2017,2017,458.47876048393
13025,jun2017,2017,423.525460219255
13025,dec2018,2018,557.110980062986
13025,jun2018,2018,555.220867380335
13027,dec2014,2014,300.167874391597
13027,dec2015,2015,298.80355323709
13027,jun2015,2015,302.578722276454
13027,dec2016,2016,448.726505623031
13027,jun2016,2016,450.86744972916
13027,dec2017,2017,428.603744704051
13027,jun2017,2017,431.503237377706
13027,dec2018,2018,380.98568324405
13027,jun2018,2018,428.973851756154
13029,dec2014,2014,1021.10477856492
13029,dec2015,2015,1003.20647196644
13029,jun2015,2015,1089.68761913035
13029,dec2016,2016,1077.37891932048
13029,jun2016,2016,1078.53239320609
13029,dec2017,2017,1107.05330302413
13029,jun2017,2017,1066.32979960311
13029,dec2018,2018,995.626849699702
13029,jun2018,2018,942.496386031724
13031,dec2014,2014,444.647825628876
13031,dec2015,2015,497.233061412118
13031,jun2015,2015,501.073329626407
13031,dec2016,2016,638.475804329855
13031,jun2016,2016,529.21996842183
13031,dec2017,2017,600.110274957638
13031,jun2017,2017,595.188115920287
13031,dec2018,2018,677.133160935724
13031,jun2018,2018,677.277165250046
13033,dec2014,2014,313.000017103631
13033,dec2015,2015,430.472065019346
13033,jun2015,2015,367.31241216835
13033,dec2016,2016,379.497127060793
13033,jun2016,2016,323.292259247756
13033,dec2017,2017,486.922553199671
13033,jun2017,2017,484.594476770316
13033,dec2018,2018,512.576779153907
13033,jun2018,2018,484.775513535381
13035,dec2014,2014,405.253880802196
13035,dec2015,2015,676.56518023734
13035,jun2015,2015,662.583025576787
13035,dec2016,2016,663.717548837482
13035,jun2016,2016,822.566782090503
13035,dec2017,2017,673.822766208432
13035,jun2017,2017,833.249127919984
13035,dec2018,2018,836.800810984565
13035,jun2018,2018,668.183702714357
13037,dec2014,2014,283.163673452989
13037,dec2015,2015,257.856966147153
13037,jun2015,2015,263.632504690383
13037,dec2016,2016,285.498393973674
13037,jun2016,2016,407.619627682306
13037,dec2017,2017,254.47637347451
13037,jun2017,2017,263.48243931425
13037,dec2018,2018,254.465170332904
13037,jun2018,2018,253.89324411211
13039,dec2014,2014,1179.39537368932
13039,dec2015,2015,1173.225685543
13039,jun2015,2015,1117.26404101366
13039,dec2016,2016,1094.57143413205
